timestamp,frame_id,yaw,pitch,roll,ear,wrist_velocity,label
1779193627.2394,2895,-166.42,-1.24,17.04,0.2637,0.002527,3
1779193627.3153,2896,-164.94,-4.56,17.15,0.2826,0.002522,3
1779193627.424,2897,-163.79,-6.13,17.89,0.2412,0.002643,3
1779193627.567,2898,-163.76,-7.24,17.54,0.2695,0.002335,3
1779193627.6339,2899,-164.02,-7.46,17.59,0.2564,0.001957,3
1779193627.7423,2900,-164.14,-7.66,17.77,0.2547,0.001812,3
1779193627.8406,2901,-163.61,-9.97,17.1,0.2459,0.001418,3
1779193627.9237,2902,-163.19,-8.81,16.77,0.2124,0.001423,3
1779193628.0119,2903,-163.33,-8.03,17.42,0.1977,0.001308,3
1779193628.089,2904,-163.63,-7.52,17.52,0.2075,0.001553,3
1779193628.1571,2905,-163.82,-7.3,17.39,0.2175,0.001765,3
1779193628.2501,2906,-163.84,-7.68,18.11,0.2272,0.00173,3
1779193628.3257,2907,-163.88,-5.98,17.94,0.2181,0.001515,3
1779193628.4104,2908,-163.93,-6.49,18.59,0.2206,0.001648,3
1779193628.4849,2909,-164.15,-5.76,18.67,0.2226,0.001554,3
1779193628.5612,2910,-164.33,-5.44,18.65,0.2116,0.001382,3
1779193628.6345,2911,-164.34,-5.18,18.69,0.2137,0.001406,3
1779193628.6996,2912,-164.34,-5.63,18.35,0.2137,0.001375,3
1779193628.7737,2913,-164.37,-5.56,18.13,0.2141,0.00127,3
1779193628.8517,2914,-164.4,-4.73,17.47,0.2185,0.001246,3
1779193628.9333,2915,-164.29,-4.26,17.65,0.23,0.001133,3
1779193629.0084,2916,-164.52,-4.15,18.26,0.2463,0.001135,3
1779193629.0765,2917,-164.74,-4.55,17.89,0.2673,0.001207,3
1779193629.1389,2918,-164.47,-4.25,17.81,0.259,0.001365,3
1779193629.2016,2919,-164.36,-4.07,17.82,0.2564,0.001286,3
1779193629.2718,2920,-164.41,-4.09,17.94,0.2571,0.001271,3
1779193629.34,2921,-164.37,-4.15,17.9,0.2503,0.001339,3
1779193629.4135,2922,-164.44,-3.91,17.51,0.2445,0.001413,3
1779193629.4973,2923,-164.3,-3.98,17.16,0.2496,0.001052,3
1779193629.583,2924,-164.17,-3.71,16.93,0.2497,0.00089,3
1779193629.6655,2925,-164.12,-3.62,16.7,0.2649,0.000831,3
1779193629.7535,2926,-164.16,-3.85,16.69,0.2657,0.0008,3
1779193629.8336,2927,-164.27,-4.19,16.63,0.2668,0.000532,3
1779193629.9089,2928,-164.19,-3.87,16.63,0.2643,0.000545,3
1779193629.9829,2929,-164.12,-4.0,17.03,0.2568,0.000896,3
1779193630.0586,2930,-163.87,-1.96,16.09,0.2966,0.001122,3
1779193630.1204,2931,-164.37,-2.1,15.85,0.2817,0.001041,3
1779193630.1833,2932,-164.34,-2.05,15.69,0.2613,0.001292,3
1779193630.2968,2933,-164.7,-2.37,16.62,0.2483,0.001396,3
1779193630.3932,2934,-164.93,-1.86,15.73,0.2508,0.001173,3
1779193630.519,2935,-165.59,-1.74,16.16,0.2209,0.001123,3
1779193630.5975,2936,-166.49,-0.11,16.67,0.2483,0.001294,3
1779193630.6737,2937,-168.44,4.53,16.17,0.2705,0.001364,3
1779193630.7523,2938,-170.18,5.06,15.68,0.2846,0.001415,3
1779193630.8449,2939,-172.2,8.03,14.55,0.3007,0.001364,3
1779193630.9451,2940,-173.07,10.38,13.44,0.3194,0.001576,3
1779193630.9994,2941,-173.84,10.38,13.8,0.288,0.001538,3
1779193631.0691,2942,-175.1,12.17,13.51,0.3156,0.001583,3
1779193631.1365,2943,-176.02,12.53,12.83,0.2801,0.002035,3
1779193631.2029,2944,-176.62,13.81,12.41,0.2694,0.002481,3
1779193631.2736,2945,-176.75,14.41,12.36,0.2506,0.002669,3
1779193631.3469,2946,-177.25,14.46,12.73,0.2603,0.00286,3
1779193631.4471,2947,-178.37,16.2,12.08,0.2991,0.002752,3
1779193631.527,2948,-178.89,16.12,12.55,0.2619,0.002242,3
1779193631.6058,2949,-179.5,16.74,11.99,0.2567,0.001825,3
1779193631.6747,2950,-179.73,16.74,12.01,0.2561,0.00156,3
1779193631.7456,2951,179.71,17.32,11.32,0.2277,0.002244,3
1779193631.8127,2952,179.73,17.56,11.72,0.2203,0.002602,3
1779193631.8865,2953,179.34,17.49,11.45,0.2397,0.002916,3
1779193631.9911,2954,179.41,17.92,11.71,0.2046,0.00307,3
1779193632.0663,2955,179.23,17.72,11.34,0.2015,0.002861,3
1779193632.1306,2956,178.83,17.95,10.85,0.2108,0.00234,3
1779193632.1938,2957,178.63,18.49,11.04,0.2302,0.002612,3
1779193632.2442,2958,178.12,19.38,9.94,0.2269,0.003021,3
1779193632.3285,2959,177.5,19.4,8.99,0.2561,0.002993,3
1779193632.4068,2960,177.56,19.9,8.64,0.2815,0.002948,3
1779193632.4887,2961,177.56,19.23,8.99,0.2496,0.002542,3
1779193632.5661,2962,177.45,19.38,8.87,0.2334,0.002182,3
1779193632.6799,2963,177.1,19.56,9.04,0.2331,0.001738,3
1779193632.7721,2964,177.1,19.7,9.29,0.2414,0.001575,3
1779193632.8535,2965,176.9,20.06,9.14,0.2365,0.001816,3
1779193632.9337,2966,176.66,20.38,8.77,0.2354,0.002397,3
1779193633.0158,2967,176.45,20.54,8.59,0.2405,0.002386,3
1779193633.0853,2968,176.43,20.45,8.85,0.2143,0.002307,3
1779193633.1506,2969,176.18,20.45,8.62,0.2043,0.002396,3
1779193633.2565,2970,176.13,20.91,8.15,0.2168,0.002237,3
1779193633.3233,2971,176.12,20.69,8.15,0.2123,0.001941,3
1779193633.3859,2972,176.06,20.6,8.07,0.2103,0.001903,3
1779193633.5062,2973,176.04,20.27,8.42,0.2163,0.001577,3
1779193633.5899,2974,176.06,20.23,8.58,0.2235,0.001536,3
1779193633.6715,2975,175.74,20.83,8.79,0.2274,0.001791,3
1779193633.7555,2976,175.5,21.73,8.69,0.2477,0.001906,3
1779193633.8418,2977,175.11,22.13,8.19,0.2417,0.00218,3
1779193633.9046,2978,175.46,21.79,8.47,0.2321,0.003009,3
1779193633.9697,2979,175.26,21.88,8.02,0.2477,0.003645,3
1779193634.0545,2980,175.4,21.88,7.79,0.2573,0.003294,3
1779193634.1326,2981,175.45,22.06,7.88,0.262,0.003111,3
1779193634.2111,2982,175.38,22.32,7.92,0.2671,0.002557,3
1779193634.2943,2983,175.46,22.65,7.85,0.2756,0.001778,3
1779193634.3719,2984,175.61,22.18,7.28,0.2739,0.001626,3
1779193634.4525,2985,175.28,22.85,5.69,0.2938,0.002008,3
1779193634.5382,2986,175.98,21.49,6.4,0.2796,0.001946,3
1779193634.6091,2987,176.14,20.52,6.52,0.2558,0.001888,3
1779193634.6944,2988,176.57,20.45,5.97,0.2501,0.00229,3
1779193634.7721,2989,176.9,20.26,6.01,0.2543,0.002171,3
1779193634.8348,2990,177.61,20.11,7.52,0.2634,0.001877,3
1779193634.8933,2991,177.84,19.28,8.06,0.2581,0.001831,3
1779193634.9563,2992,178.18,19.19,8.36,0.2413,0.001857,3
1779193635.011,2993,178.56,17.98,8.21,0.271,0.001639,3
1779193635.072,2994,178.6,18.67,7.6,0.268,0.001118,3
1779193635.141,2995,178.73,18.35,7.78,0.2378,0.001148,3
1779193635.2148,2996,178.9,18.18,7.64,0.2255,0.001275,3
1779193635.2909,2997,178.86,18.36,7.4,0.2199,0.001119,3
1779193635.3795,2998,178.94,18.6,7.68,0.2316,0.000997,3
1779193635.4757,2999,178.8,18.81,7.71,0.2356,0.001406,3
1779193635.5516,3000,178.93,18.71,7.98,0.2347,0.002033,3
1779193635.6278,3001,179.07,18.23,8.28,0.2201,0.002601,3
1779193635.7033,3002,179.15,18.04,8.58,0.2143,0.002999,3
1779193635.7734,3003,179.04,18.23,8.4,0.2165,0.004204,3
1779193635.8412,3004,178.87,18.15,8.15,0.2176,0.003925,3
1779193635.9281,3005,179.06,19.6,5.95,0.2876,0.005552,3
1779193636.036,3006,-178.71,15.32,6.8,0.2946,0.006421,3
1779193636.1078,3007,-176.99,13.43,7.04,0.3199,0.007285,3
1779193636.1804,3008,-174.56,7.28,11.26,0.3051,0.006883,3
1779193636.2616,3009,-171.95,4.65,12.63,0.2933,0.007911,3
1779193636.3426,3010,-170.58,1.06,14.17,0.2672,0.006363,3
1779193636.4253,3011,-170.33,-0.5,14.1,0.2595,0.004593,3
1779193636.5102,3012,-170.32,0.23,13.04,0.2881,0.00364,3
1779193636.6123,3013,-169.87,0.35,14.13,0.2779,0.003063,3
1779193636.6884,3014,-169.95,0.42,14.32,0.2779,0.00244,3
1779193636.7718,3015,-169.88,1.4,14.29,0.2744,0.002398,3
1779193636.8529,3016,-170.0,1.59,14.26,0.2547,0.003186,3
1779193636.9738,3017,-170.45,3.59,13.63,0.2823,0.004216,3
1779193637.0587,3018,-170.62,4.24,12.47,0.3018,0.004835,3
1779193637.1143,3019,-170.66,4.42,11.14,0.295,0.005768,3
1779193637.1881,3020,-170.71,5.4,10.24,0.3136,0.006503,3
1779193637.2643,3021,-170.37,3.97,9.61,0.2917,0.006979,3
1779193637.3487,3022,-170.41,4.11,9.85,0.2585,0.006146,3
1779193637.4361,3023,-170.19,4.74,9.07,0.2476,0.005611,3
1779193637.5435,3024,-170.38,8.5,7.71,0.3703,0.004682,3
1779193637.6184,3025,-170.96,5.63,8.56,0.4369,0.00323,3
1779193637.6994,3026,-171.06,5.4,8.08,0.4588,0.002163,3
1779193637.7867,3027,-171.19,5.71,7.7,0.4592,0.00167,3
1779193637.8681,3028,-171.07,5.66,7.62,0.452,0.00135,3
1779193637.9465,3029,-171.07,5.67,7.8,0.4505,0.001221,3
1779193638.0269,3030,-171.12,5.71,7.76,0.4528,0.00128,3
1779193638.0873,3031,-171.27,5.7,7.57,0.4586,0.003985,3
1779193638.153,3032,-171.53,5.51,7.07,0.4618,0.004682,3
1779193638.2302,3033,-171.52,5.29,6.42,0.4576,0.006002,3
1779193638.3142,3034,-171.91,5.86,5.3,0.4531,0.005992,3
1779193638.3956,3035,-172.35,5.29,5.28,0.4541,0.007204,3
1779193638.4854,3036,-172.5,5.42,5.74,0.4494,0.005549,3
1779193638.5689,3037,-173.06,8.17,5.01,0.4486,0.005621,3
1779193638.6575,3038,-173.91,10.18,3.98,0.4486,0.005483,3
1779193638.7682,3039,-174.26,11.9,3.78,0.4414,0.005755,3
1779193638.8487,3040,-175.22,9.76,3.42,0.4332,0.005613,3
1779193638.9197,3041,-176.03,11.75,3.57,0.44,0.005051,3
1779193638.9943,3042,-176.42,12.97,2.99,0.4472,0.005692,3
1779193639.0653,3043,-176.41,13.4,2.76,0.4508,0.007361,3
1779193639.1283,3044,-176.76,14.81,2.58,0.4609,0.009406,3
1779193639.2361,3045,-176.26,12.35,2.88,0.4635,0.010149,3
1779193639.323,3046,-175.76,11.22,2.79,0.4487,0.010347,3
1779193639.3963,3047,-175.4,9.57,2.95,0.4426,0.009488,3
1779193639.4674,3048,-175.37,10.76,3.02,0.4481,0.007018,3
1779193639.5457,3049,-174.97,9.77,3.62,0.4605,0.004946,3
1779193639.6479,3050,-174.52,8.54,5.59,0.4572,0.00436,3
1779193639.727,3051,-174.27,8.42,6.42,0.4416,0.004336,3
1779193639.82,3052,-174.04,8.77,7.49,0.4504,0.004081,3
1779193639.9146,3053,-173.73,7.06,9.06,0.4512,0.004276,3
1779193639.9959,3054,-173.54,7.82,8.9,0.4315,0.004182,3
1779193640.0678,3055,-173.26,6.43,8.36,0.4323,0.003862,3
1779193640.1321,3056,-173.09,5.79,8.23,0.4343,0.003319,3
1779193640.2036,3057,-172.76,5.77,9.08,0.4276,0.003306,3
1779193640.2913,3058,-171.52,3.56,14.64,0.3759,0.002795,3
1779193640.3735,3059,-170.04,3.1,14.8,0.3393,0.002241,3
1779193640.4498,3060,-169.0,0.69,16.43,0.309,0.001348,3
1779193640.5293,3061,-167.56,0.98,15.73,0.2618,0.001494,3
1779193640.6057,3062,-166.87,-2.32,16.38,0.2827,0.001598,3
1779193640.683,3063,-166.12,-4.03,15.57,0.2796,0.002294,3
1779193640.762,3064,-165.65,-4.06,16.53,0.2918,0.002998,3
1779193640.8451,3065,-164.78,-3.58,16.57,0.2718,0.002957,3
1779193640.916,3066,-163.45,-2.99,15.88,0.2761,0.002865,3
1779193640.9892,3067,-163.41,-3.02,16.71,0.2585,0.002709,3
1779193641.0639,3068,-163.12,-3.34,15.98,0.2653,0.002588,3
1779193641.1289,3069,-163.12,-2.97,16.29,0.2582,0.002095,3
1779193641.1949,3070,-163.2,-3.46,16.4,0.2617,0.002042,3
1779193641.2672,3071,-163.21,-3.25,16.56,0.2626,0.001973,3
1779193641.3418,3072,-163.53,-3.3,16.96,0.2632,0.0022,3
1779193641.421,3073,-163.79,-2.8,16.37,0.2815,0.001607,3
1779193641.4976,3074,-163.88,-2.88,15.89,0.2738,0.001588,3
1779193641.5779,3075,-164.04,-2.18,15.93,0.2706,0.001475,3
1779193641.6559,3076,-164.72,-3.01,14.26,0.3675,0.001227,3
1779193641.7284,3077,-164.78,-3.09,13.94,0.4068,0.000819,3
1779193641.805,3078,-164.81,-3.43,14.59,0.4099,0.000853,3
1779193641.8804,3079,-164.93,-3.64,14.49,0.4091,0.000768,3
1779193641.9556,3080,-164.77,-3.66,14.12,0.4066,0.001233,3
1779193642.0349,3081,-164.61,-3.54,13.84,0.4093,0.001238,3
1779193642.103,3082,-164.58,-3.71,13.78,0.4078,0.001163,3
1779193642.1699,3083,-164.66,-4.11,13.85,0.4112,0.000996,3
1779193642.2381,3084,-164.68,-3.86,13.96,0.4112,0.001095,3
1779193642.3164,3085,-164.77,-3.55,13.85,0.416,0.000916,3
1779193642.3911,3086,-164.8,-3.55,13.4,0.4246,0.000962,3
1779193642.4694,3087,-164.88,-3.03,13.37,0.4217,0.001752,3
1779193642.5568,3088,-165.04,-2.67,13.57,0.4183,0.00208,3
1779193642.6628,3089,-165.27,-3.01,15.12,0.3071,0.002457,3
1779193642.7389,3090,-164.92,-2.14,15.23,0.2752,0.002435,3
1779193642.8056,3091,-164.62,-1.95,15.18,0.2603,0.002913,3
1779193642.8697,3092,-164.01,-1.4,15.53,0.2335,0.00225,3
1779193642.9485,3093,-164.06,-1.96,16.24,0.2473,0.002009,3
1779193643.0321,3094,-164.0,-1.95,16.03,0.2699,0.001529,3
1779193643.1056,3095,-163.9,-1.98,15.75,0.2783,0.001532,3
1779193643.1748,3096,-163.91,-1.99,15.68,0.2803,0.001074,3
1779193643.2479,3097,-163.85,-2.0,14.96,0.2861,0.001355,3
1779193643.3218,3098,-163.73,-2.21,14.95,0.2803,0.00201,3
1779193643.4044,3099,-163.72,-2.39,15.2,0.2688,0.002427,3
1779193643.4834,3100,-163.78,-2.6,15.05,0.266,0.002604,3
1779193643.554,3101,-163.76,-2.51,14.64,0.2672,0.002886,3
1779193643.6383,3102,-163.81,-3.0,14.72,0.269,0.002765,3
1779193643.718,3103,-163.99,-3.21,15.32,0.2636,0.00209,3
1779193643.7974,3104,-164.25,-2.75,15.51,0.2904,0.001723,3
1779193643.8804,3105,-164.3,-1.9,15.17,0.2915,0.001292,3
1779193643.9584,3106,-164.28,-1.6,15.33,0.293,0.001098,3
1779193644.0321,3107,-164.29,-1.09,15.21,0.2886,0.001207,3
1779193644.1056,3108,-164.26,-0.64,14.84,0.2879,0.001647,3
1779193644.1707,3109,-164.22,-0.74,14.75,0.282,0.001763,3
1779193644.2475,3110,-164.14,-1.0,14.83,0.283,0.002208,3
1779193644.3243,3111,-164.07,-1.38,14.57,0.2645,0.002689,3
1779193644.4012,3112,-164.15,-1.57,14.58,0.2414,0.002997,3
1779193644.4787,3113,-164.11,-1.77,14.83,0.2362,0.00266,3
1779193644.5616,3114,-164.24,-1.57,14.81,0.2369,0.003003,3
1779193644.6651,3115,-164.31,-1.44,14.33,0.2502,0.002776,3
1779193644.7401,3116,-164.31,-1.96,14.29,0.259,0.002262,3
1779193644.8223,3117,-164.22,-1.93,14.11,0.262,0.001768,3
1779193644.903,3118,-164.06,-1.99,13.96,0.2546,0.001993,3
1779193644.9943,3119,-163.88,-1.65,14.56,0.2723,0.00178,3
1779193645.0696,3120,-163.86,-1.9,14.62,0.2631,0.002198,3
1779193645.1352,3121,-163.84,-1.85,14.63,0.2632,0.002513,3
1779193645.2011,3122,-163.71,-1.75,14.51,0.2623,0.00311,3
1779193645.272,3123,-163.77,-1.17,14.3,0.2789,0.003537,3
1779193645.3525,3124,-163.71,-1.11,14.24,0.2729,0.003874,3
1779193645.4596,3125,-163.6,-0.85,14.29,0.2776,0.003652,3
1779193645.5568,3126,-163.81,-0.93,14.16,0.2797,0.003634,3
1779193645.6375,3127,-163.84,-0.55,14.34,0.2723,0.003658,3
1779193645.7287,3128,-164.22,-1.97,14.67,0.2672,0.003728,3
1779193645.8119,3129,-165.27,-3.0,13.86,0.3891,0.003131,3
1779193645.8957,3130,-165.59,-2.45,13.69,0.4055,0.003474,3
1779193645.9752,3131,-165.69,-1.54,13.51,0.4249,0.003166,3
1779193646.0513,3132,-165.42,-1.16,13.26,0.4278,0.002764,3
1779193646.1192,3133,-165.65,-1.07,12.47,0.4411,0.003558,3
1779193646.1839,3134,-165.59,-0.39,12.47,0.4401,0.005776,3
1779193646.2564,3135,-165.66,-0.14,12.23,0.4399,0.012781,3
1779193646.3311,3136,-165.74,-0.32,12.17,0.4367,0.016954,3
1779193646.4077,3137,-165.86,-0.57,11.49,0.4359,0.019171,3
1779193646.4986,3138,-165.81,-1.11,11.56,0.4398,0.021729,3
1779193646.6215,3139,-165.85,-1.74,11.81,0.4369,0.020899,3
1779193646.6938,3140,-166.04,-2.46,11.98,0.4432,0.015737,3
1779193646.7818,3141,-166.37,0.03,11.11,0.4325,0.01611,3
1779193646.8964,3142,-166.57,0.27,10.58,0.4385,0.016525,3
1779193646.9854,3143,-166.66,0.64,9.88,0.4429,0.014536,3
1779193647.0562,3144,-166.73,0.32,9.89,0.4483,0.013234,3
1779193647.1254,3145,-166.97,0.59,10.05,0.4469,0.010951,3
1779193647.1929,3146,-167.02,1.35,10.15,0.4461,0.007235,3
1779193647.2693,3147,-167.54,1.8,10.41,0.3426,0.004858,3
1779193647.3405,3148,-166.38,3.0,11.83,0.2777,0.003149,3
1779193647.4166,3149,-165.59,6.12,11.76,0.293,0.003551,3
1779193647.5077,3150,-164.86,5.79,12.05,0.272,0.004072,3
1779193647.5959,3151,-165.05,5.43,12.94,0.2509,0.003664,3
1779193647.6635,3152,-165.05,5.36,13.23,0.2171,0.004368,3
1779193647.7473,3153,-165.21,6.11,13.14,0.2309,0.005234,3
1779193647.8238,3154,-165.14,5.88,13.78,0.2294,0.00527,3
1779193647.9116,3155,-165.15,5.63,13.66,0.2339,0.004695,3
1779193647.9918,3156,-165.11,5.57,13.65,0.2283,0.004375,3
1779193648.0834,3157,-165.01,5.56,13.62,0.2392,0.003048,3
1779193648.1493,3158,-164.93,5.06,13.8,0.2385,0.001809,3
1779193648.2195,3159,-165.13,5.41,13.37,0.2228,0.001518,3
1779193648.2939,3160,-165.53,8.34,10.46,0.375,0.001399,3
1779193648.3688,3161,-165.57,9.35,11.03,0.4171,0.001212,3
1779193648.4582,3162,-165.56,7.96,11.22,0.4219,0.001261,3
1779193648.5688,3163,-165.79,7.02,11.11,0.4211,0.001121,3
1779193648.6566,3164,-165.9,6.68,11.57,0.4188,0.000951,3
1779193648.7308,3165,-165.89,6.29,11.79,0.4116,0.00085,3
1779193648.8181,3166,-165.84,5.94,12.5,0.4072,0.000868,3
1779193648.9328,3167,-165.96,5.86,12.91,0.3767,0.001032,3
1779193649.0083,3168,-165.63,7.36,12.6,0.3349,0.00135,3
1779193649.0776,3169,-165.28,7.48,12.91,0.3209,0.001213,3
1779193649.1451,3170,-165.25,7.82,13.12,0.3055,0.001423,3
1779193649.2195,3171,-165.23,7.07,13.05,0.2817,0.001846,3
1779193649.289,3172,-165.12,6.97,13.06,0.2702,0.001855,3
1779193649.3604,3173,-164.75,6.99,13.2,0.2553,0.002078,3
1779193649.4389,3174,-164.56,6.93,13.26,0.2499,0.002404,3
1779193649.5191,3175,-164.53,6.21,13.67,0.2228,0.002565,3
1779193649.5937,3176,-164.57,6.16,13.85,0.2233,0.002369,3
1779193649.6741,3177,-164.66,6.58,13.24,0.2499,0.002361,3
1779193649.7504,3178,-164.71,6.31,13.31,0.2504,0.001825,3
1779193649.8313,3179,-164.92,6.6,13.47,0.2734,0.001559,3
1779193649.9144,3180,-164.9,6.51,13.51,0.2758,0.001182,3
1779193649.991,3181,-164.71,6.14,13.81,0.2765,0.001128,3
1779193650.0654,3182,-164.79,6.05,13.89,0.2695,0.001018,3
1779193650.1346,3183,-164.82,6.12,14.52,0.2531,0.001057,3
1779193650.1989,3184,-164.63,5.79,14.87,0.241,0.001221,3
1779193650.2632,3185,-164.52,5.39,15.09,0.2355,0.001447,3
1779193650.333,3186,-164.46,5.27,14.99,0.2337,0.001472,3
1779193650.409,3187,-164.43,5.53,15.02,0.2405,0.001741,3
1779193650.5013,3188,-164.4,5.62,14.87,0.2457,0.001776,3
1779193650.5889,3189,-164.45,5.44,14.84,0.2545,0.001822,3
1779193650.6656,3190,-164.47,4.95,15.16,0.254,0.001842,3
1779193650.7479,3191,-164.53,5.17,15.09,0.2378,0.001845,3
1779193650.8334,3192,-164.6,5.29,14.42,0.2519,0.00272,3
1779193650.9212,3193,-164.75,5.59,14.11,0.2638,0.003136,3
1779193651.0125,3194,-164.85,6.75,13.6,0.2797,0.002978,3
1779193651.1088,3195,-164.76,6.39,14.05,0.2537,0.003055,3
1779193651.1693,3196,-164.75,7.02,13.66,0.2501,0.002966,3
1779193651.2324,3197,-164.67,6.41,13.76,0.2386,0.00205,3
1779193651.3081,3198,-164.6,6.26,14.19,0.2379,0.00245,3
1779193651.3844,3199,-164.63,6.34,14.08,0.2408,0.0028,3
1779193651.4796,3200,-164.86,6.15,13.82,0.2512,0.002826,3
1779193651.5927,3201,-164.83,5.51,13.35,0.26,0.002805,3
1779193651.658,3202,-164.73,5.63,13.12,0.2477,0.002655,3
1779193651.719,3203,-164.66,5.0,13.1,0.2351,0.002223,3
1779193651.7768,3204,-164.66,4.97,13.12,0.2313,0.00187,3
1779193651.8374,3205,-164.49,7.13,12.97,0.2467,0.002404,3
1779193651.9259,3206,-164.7,6.81,12.94,0.2451,0.002187,3
1779193652.0047,3207,-164.71,7.22,12.5,0.2577,0.002107,3
1779193652.0577,3208,-164.62,7.22,12.17,0.2625,0.001828,3
1779193652.1173,3209,-164.58,7.16,12.25,0.2616,0.001986,3
1779193652.2098,3210,-164.81,7.18,12.3,0.2688,0.001536,3
1779193652.2697,3211,-165.02,7.56,12.75,0.2705,0.002123,3
1779193652.343,3212,-165.24,8.14,12.96,0.2654,0.002075,3
1779193652.4249,3213,-165.22,8.18,12.88,0.2615,0.00206,3
1779193652.5036,3214,-165.2,7.76,13.06,0.2432,0.001684,3
1779193652.5863,3215,-165.22,7.57,13.07,0.2552,0.001336,3
1779193652.672,3216,-165.38,7.59,12.66,0.258,0.000907,3
1779193652.7557,3217,-165.43,7.21,12.36,0.2457,0.000955,3
1779193652.8392,3218,-165.33,6.87,12.48,0.2446,0.001386,3
1779193652.9273,3219,-165.22,7.1,12.38,0.2497,0.002362,3
1779193653.0148,3220,-165.29,7.54,12.21,0.2535,0.002654,3
1779193653.082,3221,-165.22,6.97,12.61,0.2511,0.002598,3
1779193653.1489,3222,-165.26,6.88,12.73,0.2452,0.0026,3
1779193653.2419,3223,-165.27,6.02,13.3,0.2434,0.001995,3
1779193653.3115,3224,-165.33,5.85,13.12,0.2387,0.001069,3
1779193653.3846,3225,-165.26,5.32,13.18,0.2383,0.000632,3
1779193653.4609,3226,-165.33,5.29,13.23,0.2404,0.000546,3
1779193653.5383,3227,-165.25,5.67,12.86,0.2522,0.000566,3
1779193653.6059,3228,-165.3,6.09,12.04,0.2526,0.00057,3
1779193653.6802,3229,-165.33,6.06,12.59,0.2331,0.000584,3
1779193653.7859,3230,-165.28,6.28,12.67,0.241,0.0007,3
1779193653.865,3231,-165.41,7.54,12.84,0.2525,0.000861,3
1779193653.9463,3232,-165.43,7.68,12.86,0.2575,0.00099,3
1779193654.0241,3233,-165.25,8.34,12.62,0.2678,0.001133,3
1779193654.0951,3234,-165.32,7.8,12.79,0.2735,0.001336,3
1779193654.164,3235,-165.56,7.14,12.51,0.281,0.001318,3
1779193654.2388,3236,-165.79,5.81,13.22,0.2652,0.001746,3
1779193654.3244,3237,-165.77,6.78,12.98,0.2826,0.00159,3
1779193654.4116,3238,-165.85,7.22,12.84,0.2716,0.002176,3
1779193654.5018,3239,-165.79,7.57,12.82,0.2734,0.002232,3
1779193654.6143,3240,-165.68,7.31,13.38,0.2377,0.002285,3
1779193654.728,3241,-165.66,7.72,13.35,0.2408,0.001935,3
1779193654.8089,3242,-165.66,7.95,12.55,0.2438,0.002043,3
1779193654.8868,3243,-165.39,6.83,12.66,0.2332,0.001904,3
1779193654.9764,3244,-165.07,7.39,12.57,0.2543,0.001886,3
1779193655.0616,3245,-165.08,7.44,12.61,0.2497,0.001827,3
1779193655.1265,3246,-165.15,7.09,13.31,0.2556,0.002149,3
1779193655.225,3247,-165.37,7.26,13.29,0.2599,0.002327,3
1779193655.3009,3248,-165.31,6.61,13.35,0.2332,0.002269,3
1779193655.3689,3249,-165.43,6.97,13.07,0.2436,0.002533,3
1779193655.4493,3250,-165.39,6.9,12.65,0.2421,0.002785,3
1779193655.5138,3251,-165.53,7.13,12.08,0.2718,0.002801,3
1779193655.6062,3252,-165.64,6.84,11.95,0.2625,0.003144,3
1779193655.6871,3253,-165.59,6.94,12.26,0.2696,0.002757,3
1779193655.7623,3254,-165.27,6.76,11.56,0.295,0.002279,3
1779193655.8686,3255,-163.29,2.39,15.95,0.2786,0.002681,3
1779193655.9672,3256,-162.33,-0.33,15.26,0.2585,0.002191,3
1779193656.0758,3257,-161.86,-2.58,14.64,0.2831,0.002004,3
1779193656.1418,3258,-161.83,-3.88,14.66,0.2817,0.002111,3
1779193656.2099,3259,-161.34,-4.45,16.48,0.2644,0.002629,3
1779193656.2846,3260,-160.8,-4.87,16.07,0.2645,0.002018,3
1779193656.3601,3261,-160.96,-7.87,13.74,0.3824,0.00224,3
1779193656.4431,3262,-161.53,-7.47,13.92,0.4181,0.001966,3
1779193656.5205,3263,-161.63,-6.55,13.42,0.4178,0.00193,3
1779193656.6004,3264,-161.92,-6.73,12.6,0.4159,0.001363,3
1779193656.6765,3265,-161.91,-6.22,12.77,0.4159,0.00123,3
1779193656.7598,3266,-162.19,-4.91,13.05,0.4067,0.000987,3
1779193656.8376,3267,-162.21,-4.96,12.24,0.4083,0.00094,3
1779193656.9188,3268,-162.34,-4.59,12.4,0.4116,0.000852,3
1779193657.0009,3269,-162.54,-3.54,12.56,0.417,0.00099,3
1779193657.0619,3270,-162.56,-3.21,12.32,0.418,0.000962,3
1779193657.1266,3271,-162.61,-3.39,12.29,0.4167,0.001272,3
1779193657.1875,3272,-162.62,-3.49,12.56,0.4185,0.001028,3
1779193657.259,3273,-162.72,-3.15,12.14,0.4174,0.001269,3
1779193657.3337,3274,-162.7,-2.46,12.01,0.4228,0.001524,3
1779193657.3989,3275,-162.81,-2.47,11.98,0.4257,0.001946,3
1779193657.4762,3276,-162.84,-2.55,12.08,0.423,0.001832,3
1779193657.5686,3277,-163.32,-2.07,11.83,0.4215,0.002408,3
1779193657.6962,3278,-163.36,-1.49,10.86,0.4188,0.002614,3
1779193657.7615,3279,-163.74,-1.27,9.93,0.4155,0.002691,3
1779193657.8624,3280,-164.05,-2.53,10.1,0.4181,0.002519,3
1779193657.9699,3281,-164.33,-3.53,9.35,0.432,0.002327,3
